gpu_uuid,gpu_name,elapsed_seconds,throughput_tflops,timestamp,utilization_percent,temperature_c,power_w,sm_clock_mhz,memory_clock_mhz
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,822.2213363647461,20.0373915785686,2026/09/22 23:02:37.625,0,50,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,827.2658076286316,20.17595277487577,2026/09/22 23:02:42.669,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,832.3078694343567,20.226548705775187,2026/09/22 23:02:47.713,0,49,38.34,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,837.3515620231628,20.22888270104341,2026/09/22 23:02:52.755,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,842.3979215621948,20.07621445286812,2026/09/22 23:02:57.802,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,847.4453349113464,20.24728473405661,2026/09/22 23:03:02.846,6,49,33.25,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,852.4881401062012,20.19104563131029,2026/09/22 23:03:07.893,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,857.5360748767853,20.19118504523255,2026/09/22 23:03:12.935,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,862.578376531601,20.241624966824084,2026/09/22 23:03:17.984,0,49,32.28,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,867.6262166500092,19.46892293066327,2026/09/22 23:03:23.026,0,50,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,872.6723175048828,20.100402372870317,2026/09/22 23:03:28.077,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,877.7226808071136,20.047036427968468,2026/09/22 23:03:33.123,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,882.7650947570801,20.14720788412055,2026/09/22 23:03:38.170,0,49,35.7,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,887.8098645210266,20.204055082196767,2026/09/22 23:03:43.213,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,892.8522233963013,20.20074102340847,2026/09/22 23:03:48.258,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,897.895339012146,20.18747489765164,2026/09/22 23:03:53.299,0,49,40.42,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,902.939023256302,20.20775350108792,2026/09/22 23:03:58.342,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,907.9813084602356,20.24958473210801,2026/09/22 23:04:03.386,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,913.0330457687378,20.08497503751361,2026/09/22 23:04:08.432,6,49,32.67,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,918.0755655765532,20.178704678304054,2026/09/22 23:04:13.480,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,923.1201722621918,20.183265189413294,2026/09/22 23:04:18.522,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,928.1614151000977,20.235971342991625,2026/09/22 23:04:23.567,0,49,31.98,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,933.2083280086516,20.220933250137364,2026/09/22 23:04:28.608,0,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,938.2489948272704,20.215231710023595,2026/09/22 23:04:33.655,0,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,943.2917366027832,20.290274407815456,2026/09/22 23:04:38.696,0,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,948.3435719013214,15.478103898813211,2026/09/22 23:04:43.745,0,49,35.82,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,953.3847484588624,20.178870586951987,2026/09/22 23:04:48.791,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,958.4286234378816,20.1219998456892,2026/09/22 23:04:53.832,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,963.4703586101532,20.061532837412287,2026/09/22 23:04:58.876,0,49,34.06,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,968.5137529373168,20.18684925879954,2026/09/22 23:05:03.918,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,973.5590200424194,20.13517118071264,2026/09/22 23:05:08.961,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,978.6016688346864,20.24185749788412,2026/09/22 23:05:14.007,5,49,31.29,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,983.6496818065644,19.91735242587192,2026/09/22 23:05:19.053,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,988.6920156478882,20.15699424341747,2026/09/22 23:05:24.097,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,993.741518497467,19.98872476560636,2026/09/22 23:05:29.143,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,998.7828817367554,20.12194681775645,2026/09/22 23:05:34.189,0,49,34.12,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1003.8272857666016,20.22300111293564,2026/09/22 23:05:39.230,0,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1008.8745839595796,20.188877534570256,2026/09/22 23:05:44.275,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1013.915655851364,20.16591129119388,2026/09/22 23:05:49.321,0,49,33.56,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1018.9597210884094,20.21295437132429,2026/09/22 23:05:54.362,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1024.0012123584747,20.09269749344773,2026/09/22 23:05:59.407,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1029.0492911338806,19.89353368008299,2026/09/22 23:06:04.452,0,49,30.52,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1034.0914347171783,20.23183669039925,2026/09/22 23:06:09.496,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1039.133759021759,20.172295593841568,2026/09/22 23:06:14.538,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1044.1802010536194,20.1306883983378,2026/09/22 23:06:19.583,6,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1049.2230110168457,20.21196451406621,2026/09/22 23:06:24.628,0,49,39.63,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1054.2658376693726,20.27990038725798,2026/09/22 23:06:29.670,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1059.308447122574,20.199880021561693,2026/09/22 23:06:34.713,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1064.3532264232635,20.08694766300154,2026/09/22 23:06:39.758,0,49,32.67,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1069.399557352066,20.077396362421908,2026/09/22 23:06:44.801,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1074.442566394806,20.18796120193128,2026/09/22 23:06:49.847,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1079.4853212833405,20.12131345213792,2026/09/22 23:06:54.890,2,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1084.5320262908936,19.94879713717752,2026/09/22 23:06:59.933,0,49,42.39,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1089.574355840683,20.19633880895715,2026/09/22 23:07:04.979,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1094.6202368736267,20.071839957418863,2026/09/22 23:07:10.022,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1099.6640923023224,20.02295627767503,2026/09/22 23:07:15.069,0,49,35.62,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1104.712565660477,20.179839428406996,2026/09/22 23:07:20.115,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1109.7603952884674,20.19048205939264,2026/09/22 23:07:25.163,6,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1114.8026537895205,20.07272818861444,2026/09/22 23:07:30.207,0,49,36.69,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1119.843789100647,20.180058689422776,2026/09/22 23:07:35.249,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1124.8887495994568,20.001058485468462,2026/09/22 23:07:40.291,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1129.9306027889252,20.118965925230707,2026/09/22 23:07:45.336,0,49,32.18,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1134.9836766719818,20.003672627205034,2026/09/22 23:07:50.381,0,49,28.24,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1140.0256838798523,20.08998955336522,2026/09/22 23:07:55.431,6,49,28.26,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1145.0683822631836,20.09847706896256,2026/09/22 23:08:00.473,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1150.111893415451,20.212740340082597,2026/09/22 23:08:05.516,0,49,39.25,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1155.1548144817352,20.1760001642362,2026/09/22 23:08:10.560,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1160.1995058059692,19.86855105263623,2026/09/22 23:08:15.604,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1165.2415885925293,20.180722428104247,2026/09/22 23:08:20.647,0,49,37.67,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1170.2879111766815,20.1764888784437,2026/09/22 23:08:25.689,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1175.3295650482178,20.19770112339746,2026/09/22 23:08:30.735,2,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1180.3767070770264,20.03877051490798,2026/09/22 23:08:35.779,0,49,33.17,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1185.4185457229614,19.90727540416824,2026/09/22 23:08:40.824,0,49,28.16,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1190.4671158790588,20.21059135901177,2026/09/22 23:08:45.865,0,49,28.14,585,5000
GPU-a98bf6a6-5b25-331d-3b55-5cc9697e4e0d,Tesla T4,1195.509230852127,20.109834341762145,2026/09/22 23:08:50.914,0,49,33.35,585,5000
